ds,yhat,yhat_lower,yhat_upper
2026-03-23 14:19:00,605.9954849603542,605.3283946333765,606.6903960228664
2026-03-23 14:20:00,605.8938098283729,605.2231076332845,606.54763300592
2026-03-23 14:21:00,605.7949241482964,605.1309509547336,606.4837314612913
2026-03-23 14:22:00,605.6987723718349,604.9705589349472,606.3587308392407
2026-03-23 14:23:00,605.6052987296802,604.9551050372112,606.2714376961638
2026-03-23 14:24:00,605.5144472630284,604.8539528625395,606.1646418959683
2026-03-23 14:25:00,605.4261618382212,604.8022563214208,606.0881953411674
2026-03-23 14:26:00,605.3403861844329,604.6210263878563,605.9910566943927
2026-03-23 14:27:00,605.2570639222844,604.5572192119047,605.8963496099396
2026-03-23 14:28:00,605.1761385803471,604.5238177957388,605.9008983498468
2026-03-23 14:29:00,605.0975536360725,604.4242228402264,605.8169182700095
2026-03-23 14:30:00,605.021252526379,604.3299464520579,605.6955670313683
2026-03-23 14:31:00,604.947178694233,604.3043827622895,605.6384234984258
2026-03-23 14:32:00,604.8752755939513,604.2139319972656,605.5726990379653
2026-03-23 14:33:00,604.768755267745,604.080650532203,605.458480903479
2026-03-23 14:34:00,604.6642951371975,604.0348228990316,605.3476311946765
2026-03-23 14:35:00,604.5618385174461,603.893630412379,605.269809620986
2026-03-23 14:36:00,604.4613288640163,603.7685973650143,605.1395172248425
2026-03-23 14:37:00,604.3627098001884,603.6832052686559,605.0343525460612
2026-03-23 14:38:00,604.265925137435,603.5991885966135,604.93997233562
2026-03-23 14:39:00,604.1709189032969,603.4909460110798,604.8795934688903
2026-03-23 14:40:00,604.0776353601655,603.3783112970126,604.7386107927971
2026-03-23 14:41:00,603.9860190424866,603.3351440511462,604.6529767005978
2026-03-23 14:42:00,603.8960147668737,603.1358837281317,604.5599907347074
2026-03-23 14:43:00,603.8075676675606,603.1534565240745,604.4724716486759
2026-03-23 14:44:00,603.7206232095322,603.0108379992722,604.3694676616137
2026-03-23 14:45:00,603.635127222723,602.981571371871,604.336526823673
2026-03-23 14:46:00,603.7970231064266,603.1512913084474,604.4963584556355
2026-03-23 14:47:00,603.9602620370239,603.2827098743608,604.5773884402043
2026-03-23 14:48:00,604.1247926357512,603.494226681098,604.8393518572794
2026-03-23 14:49:00,604.2905638836706,603.6530416108477,604.9819863361618
2026-03-23 14:50:00,604.4575251507432,603.7992218982096,605.1464400865506
2026-03-23 14:51:00,604.6256262193186,603.9897571775115,605.3268950250491
2026-03-23 14:52:00,604.7948172989773,604.1430214362584,605.5076210442724
2026-03-23 14:53:00,604.9650490576998,604.3023594350236,605.6821739519108
2026-03-23 14:54:00,605.1362726313968,604.4405485664417,605.8071932677569
2026-03-23 14:55:00,605.3084396604057,604.6275386770553,605.9973367024368
2026-03-23 14:56:00,605.4815022931515,604.8278802179001,606.1550017525038
2026-03-23 14:57:00,605.6554132212115,604.988194821618,606.3144252093776
2026-03-23 14:58:00,605.8209100469757,605.1467498457446,606.5427379601547
2026-03-23 14:59:00,605.9871618001738,605.3562228850094,606.7034543217876
