ds,yhat,yhat_lower,yhat_upper
2026-03-23 13:54:00,604.6116964685726,603.9304211022384,605.2769160002957
2026-03-23 13:55:00,604.337203309134,603.6903351473325,605.0187774809926
2026-03-23 13:56:00,604.0791585509714,603.4393567211603,604.7421639747157
2026-03-23 13:57:00,603.8374034264497,603.2240158990078,604.4938218846734
2026-03-23 13:58:00,603.6117760154444,602.9533038243513,604.2641011885536
2026-03-23 13:59:00,603.4021112873371,602.6790231487006,604.0158808732265
2026-03-23 14:00:00,603.2082412154637,602.5613988140356,603.8830409587797
2026-03-23 14:01:00,603.0299948121276,602.3955698359244,603.6708052475644
2026-03-23 14:02:00,602.8671982439613,602.1867588282329,603.5664576355853
2026-03-23 14:03:00,602.7196748938934,602.0457940698593,603.3464312404624
2026-03-23 14:04:00,602.5872454484133,601.8576186960877,603.2412911988092
2026-03-23 14:05:00,602.4697279623898,601.8589443540536,603.1190445156366
2026-03-23 14:06:00,602.3669379453781,601.6902278459667,603.0293638264359
2026-03-23 14:07:00,602.5513468730649,601.8957644945672,603.2647080377153
2026-03-23 14:08:00,602.7502072909232,602.0710981780699,603.3945701070081
2026-03-23 14:09:00,602.9633469027273,602.2377882242909,603.6045217576835
2026-03-23 14:10:00,603.1905908850622,602.525863949862,603.8586866788601
2026-03-23 14:11:00,603.4317619215414,602.7767889422419,604.0858108187308
2026-03-23 14:12:00,603.6866803253556,602.9707594602193,604.4229787853494
2026-03-23 14:13:00,603.9551640756655,603.2834576347477,604.6124964332312
2026-03-23 14:14:00,604.2370289331207,603.5263884475547,604.9182461903229
2026-03-23 14:15:00,604.5320884864841,603.8538632545509,605.2139717254753
2026-03-23 14:16:00,604.8401542430083,604.1922924206867,605.5188021461877
2026-03-23 14:17:00,605.1610357217147,604.5271292601426,605.8427306755558
2026-03-23 14:18:00,605.4945405041261,604.8450867471389,606.1658032387841
2026-03-23 14:19:00,605.4445137420071,604.7983158718843,606.1252831820792
2026-03-23 14:20:00,605.4063673837754,604.7756829787548,606.023041735674
2026-03-23 14:21:00,605.3798802994842,604.6920789362268,606.0687205538254
2026-03-23 14:22:00,605.3648302778286,604.7095883917364,606.0259595712927
2026-03-23 14:23:00,605.360994122777,604.6946605216972,606.0365416151652
2026-03-23 14:24:00,605.3681477521462,604.6827161738789,605.9947390306962
2026-03-23 14:25:00,605.3860662546999,604.6954471968975,606.0677455790754
2026-03-23 14:26:00,605.4145239882058,604.728080135449,606.1318064358069
2026-03-23 14:27:00,605.4532946759601,604.7941221275329,606.1302854977217
2026-03-23 14:28:00,605.3482107920815,604.6922056100653,606.0300782688333
2026-03-23 14:29:00,605.2527985899513,604.5800264570537,605.923634460428
2026-03-23 14:30:00,605.1668226940554,604.4948327122488,605.8333741591671
2026-03-23 14:31:00,605.0900476434502,604.4699525552672,605.7557668734829
2026-03-23 14:32:00,605.022237946491,604.371247121659,605.64364458852
2026-03-23 14:33:00,604.9631581946396,604.3670961597172,605.6156558955522
2026-03-23 14:34:00,604.9125731120729,604.2299761751436,605.5703937105939
2026-03-23 14:35:00,604.87024765881,604.2358953526166,605.4773599393276
2026-03-23 14:36:00,604.6825554703383,604.02612095668,605.3357975470434
2026-03-23 14:37:00,604.5024310300234,603.8234398914072,605.1176568000218
2026-03-23 14:38:00,604.3296341961402,603.68260621945,604.9365517098038
2026-03-23 14:39:00,604.1639255769736,603.4608314706834,604.8185515694777
2026-03-23 14:40:00,604.0050666306536,603.3429005730736,604.651662340218
2026-03-23 14:41:00,603.8528197401912,603.2235271849338,604.528377291973
2026-03-23 14:42:00,603.7069482699923,603.0112640675717,604.4144595104244
2026-03-23 14:43:00,603.5672166688016,602.8998900684987,604.2316722866211
2026-03-23 14:44:00,603.6354905650062,602.9852644401883,604.3119857665728
2026-03-23 14:45:00,603.709768289395,603.0761082131886,604.3851270569872
2026-03-23 14:46:00,603.7898244367482,603.1334310125256,604.439452841555
2026-03-23 14:47:00,603.8754346751658,603.2068570571917,604.503055479661
2026-03-23 14:48:00,603.9663758320105,603.2484447803281,604.6296085332266
2026-03-23 14:49:00,604.0624259444129,603.4298239587075,604.7223645685935
2026-03-23 14:50:00,604.1633643334998,603.4954626916983,604.8775691469687
2026-03-23 14:51:00,604.2689716872629,603.5958834307357,604.9150161473386
2026-03-23 14:52:00,604.4987623387589,603.8212093198607,605.1261691797082
2026-03-23 14:53:00,604.7330008502746,604.0513246796194,605.3788751877973
2026-03-23 14:54:00,604.9714752094875,604.3532968611491,605.6673668470893
2026-03-23 14:55:00,605.213974855212,604.5757392173684,605.8967616639693
2026-03-23 14:56:00,605.4602907527855,604.8272114153102,606.1559606112176
2026-03-23 14:57:00,605.7102154531722,605.046420542815,606.375827906678
2026-03-23 14:58:00,605.963543144419,605.3091456459799,606.6431108799351
2026-03-23 14:59:00,606.2200697337726,605.5481595693615,606.8628815501542
2026-03-23 15:00:00,606.4236064713541,605.8034375837572,607.1125994463273
2026-03-23 15:01:00,606.6298343013548,605.9584764982835,607.3200376833573
2026-03-23 15:02:00,606.8385537300983,606.1867579013254,607.5324598613855
2026-03-23 15:03:00,607.0495672675584,606.4134930363659,607.7209034136291
2026-03-23 15:04:00,607.2626794986064,606.623618084783,607.8877523761827
2026-03-23 15:05:00,607.477697126257,606.8328544907706,608.1152635336781
2026-03-23 15:06:00,607.6944290303041,607.0289899292785,608.361226965876
2026-03-23 15:07:00,607.912686320077,607.2909718205121,608.5949936027224
2026-03-23 15:08:00,607.865529822154,607.248276532231,608.5074489461886
2026-03-23 15:09:00,607.819013909702,607.2133891140643,608.4483208415893
2026-03-23 15:10:00,607.7729544651819,607.1221814529179,608.4592843642658
2026-03-23 15:11:00,607.7271700850189,607.0196146207502,608.394418195451
2026-03-23 15:12:00,607.681482161245,607.0275027962695,608.3337071229948
2026-03-23 15:13:00,607.6357148755504,606.9684544637638,608.2962007801183
2026-03-23 15:14:00,607.5896952719182,606.9206586067941,608.2604894558806
2026-03-23 15:15:00,607.5432532878559,606.8892177459719,608.1991719445739
2026-03-23 15:16:00,607.5486975337805,606.8944115990195,608.2061016986798
2026-03-23 15:17:00,607.5534898392178,606.9083145027706,608.2103402931308
2026-03-23 15:18:00,607.5574690847948,606.898126336831,608.207094072757
2026-03-23 15:19:00,607.5604771136334,606.8641897146923,608.2130665983519
2026-03-23 15:20:00,607.5623587733676,606.9140923814147,608.24263597591
2026-03-23 15:21:00,607.5629619304045,606.8939016126469,608.1902807693488
2026-03-23 15:22:00,607.5621375112627,606.8491591396753,608.2503241092555
2026-03-23 15:23:00,607.5597395226384,606.9162555743573,608.2087849739752
2026-03-23 15:24:00,607.601237193809,606.9839674645326,608.311430191881
2026-03-23 15:25:00,607.6409661806558,606.9911340488729,608.2838487789451
2026-03-23 15:26:00,607.6787896827535,607.040970795947,608.3423061411285
2026-03-23 15:27:00,607.7145740270552,607.0225226864471,608.3550417211138
2026-03-23 15:28:00,607.7481887020987,607.0678019815217,608.376331908293
2026-03-23 15:29:00,607.7795063560117,607.1365696474965,608.4789781496423
2026-03-23 15:30:00,607.8084028356552,607.1334269139248,608.4680906522741
2026-03-23 15:31:00,607.8347571969057,607.2110784913336,608.5068348360455
2026-03-23 15:32:00,607.821107628744,607.164553449865,608.4302870869604
2026-03-23 15:33:00,607.8046138790122,607.1063265526019,608.4258881376666
2026-03-23 15:34:00,607.7851650420263,607.1234469135062,608.4330709026392
2026-03-23 15:35:00,607.7626534927892,607.0809195963315,608.3993441557201
2026-03-23 15:36:00,607.7369749025578,607.1094292362637,608.4775798457368
2026-03-23 15:37:00,607.7080282392798,606.9992430649135,608.3506472661325
2026-03-23 15:38:00,607.6757157764102,607.0543981207509,608.3361921826809
2026-03-23 15:39:00,607.6399431027097,606.9790683953348,608.2956108121979
2026-03-23 15:40:00,607.6006191048848,606.927325521199,608.2835193653018
2026-03-23 15:41:00,607.5251062186202,606.8454580747189,608.169166756502
2026-03-23 15:42:00,607.4458115697365,606.8337876216447,608.154174491581
2026-03-23 15:43:00,607.3626544251327,606.740661355777,608.0421951885157
2026-03-23 15:44:00,607.2755573934909,606.6771480358748,607.9481688259121
2026-03-23 15:45:00,607.1844463966926,606.4793628953805,607.8039803912083
2026-03-23 15:46:00,607.0892506729173,606.4085525340919,607.8274726876356
2026-03-23 15:47:00,606.9899027768499,606.3346917450181,607.6515117358243
2026-03-23 15:48:00,606.8863385439706,606.1993362629516,607.5380461748871
2026-03-23 15:49:00,606.6848113948791,605.9782079071894,607.332132007903
2026-03-23 15:50:00,606.4787906243525,605.7879415096718,607.1163009951983
2026-03-23 15:51:00,606.2682234614413,605.6063223962234,606.947004128016
2026-03-23 15:52:00,606.0530604190219,605.3280013460779,606.7230923466221
2026-03-23 15:53:00,605.8332552668252,605.1919033840209,606.4739772371018
2026-03-23 15:54:00,605.6087650387617,604.9415441259971,606.3142613206671
2026-03-23 15:55:00,605.3795499971588,604.7413501755922,606.0251782624771
2026-03-23 15:56:00,605.1455736088564,604.4923688371496,605.8238825561021
2026-03-23 15:57:00,605.2599999280341,604.6190917770828,605.9088118395351
2026-03-23 15:58:00,605.3701635776087,604.726805256029,606.0318959925187
2026-03-23 15:59:00,605.4760310209136,604.8105815508129,606.1344378505806
2026-03-23 16:00:00,605.5775717343256,604.9292738973062,606.2177718680907
2026-03-23 16:01:00,605.6747582035968,605.0046166386646,606.3214653037453
2026-03-23 16:02:00,605.7675658919072,605.1268420001215,606.4598036540261
2026-03-23 16:03:00,605.8559732373445,605.211319413155,606.4673607799368
