ds,yhat,yhat_lower,yhat_upper
2026-03-23 13:54:00,303.5227944857288,303.23118172830505,303.8168942080549
2026-03-23 13:55:00,303.57118258315285,303.2550676983901,303.87384180844714
2026-03-23 13:56:00,303.62293381981306,303.309248109571,303.93624873209495
2026-03-23 13:57:00,303.6779989393464,303.3844544926956,303.9491239613969
2026-03-23 13:58:00,303.7363280732732,303.44557593030004,304.0013024088303
2026-03-23 13:59:00,303.79787075011393,303.48201519320764,304.09019735405343
2026-03-23 14:00:00,303.8625759258612,303.5479184787608,304.1536078333858
2026-03-23 14:01:00,303.93039199541295,303.66744734012013,304.24957353876147
2026-03-23 14:02:00,304.0012668154105,303.68727981877845,304.2986109877641
2026-03-23 14:03:00,304.0751477285482,303.77254756069044,304.37738968036496
2026-03-23 14:04:00,304.15198158018825,303.8456518079794,304.4530670373515
2026-03-23 14:05:00,304.2317147362753,303.93238339751707,304.5410873197359
2026-03-23 14:06:00,304.31429310741044,304.0278835234454,304.6159840915214
2026-03-23 14:07:00,304.36716980661726,304.06985605351184,304.66396003563284
2026-03-23 14:08:00,304.4227527255874,304.1462704112254,304.71836201548587
2026-03-23 14:09:00,304.48098565629925,304.1795426984199,304.7636979307219
2026-03-23 14:10:00,304.5418120429322,304.2602791276048,304.8321981665051
2026-03-23 14:11:00,304.60517499582414,304.31234666636306,304.89364867100795
2026-03-23 14:12:00,304.6710173211166,304.3878528086565,304.95766898161827
2026-03-23 14:13:00,304.73928153164104,304.4339501990856,305.0418123742137
2026-03-23 14:14:00,304.8099098785826,304.5025925406334,305.1017025424209
2026-03-23 14:15:00,304.8828443625505,304.5785607966056,305.18624156562373
2026-03-23 14:16:00,304.9580267592398,304.668918289429,305.2419198647539
2026-03-23 14:17:00,305.03539864408765,304.73560937437964,305.34237819888415
2026-03-23 14:18:00,305.11490140179586,304.8200704581447,305.405243030045
2026-03-23 14:19:00,305.03855198699506,304.73029295709426,305.3235338515048
2026-03-23 14:20:00,304.96404310019403,304.67239207647475,305.24214525952783
2026-03-23 14:21:00,304.8913125295237,304.6129763197122,305.1708351533986
2026-03-23 14:22:00,304.8202980769629,304.4952442938305,305.1088776522223
2026-03-23 14:23:00,304.75093758255537,304.4615971935335,305.05424790597635
2026-03-23 14:24:00,304.68316894992745,304.371889432362,304.98346701484854
2026-03-23 14:25:00,304.6169301600234,304.3243588411789,304.9086478117553
2026-03-23 14:26:00,304.5521592934949,304.26521764145235,304.8592214694762
2026-03-23 14:27:00,304.48879455618567,304.1899336370581,304.80118810728493
2026-03-23 14:28:00,304.4464064105484,304.14883869371016,304.7503347614944
2026-03-23 14:29:00,304.4053246877131,304.0979548608402,304.70146624594753
2026-03-23 14:30:00,304.36548836582784,304.09144858522285,304.6710184265359
2026-03-23 14:31:00,304.32683661057865,304.01318267607286,304.60531929184515
2026-03-23 14:32:00,304.28930879041826,303.97849895273396,304.60846860508946
2026-03-23 14:33:00,304.2528445031276,303.9561873289389,304.5360816853128
2026-03-23 14:34:00,304.2173835837205,303.91655272763927,304.5298918981645
2026-03-23 14:35:00,304.18286613373385,303.87932490055255,304.4942904262825
2026-03-23 14:36:00,304.12589646385686,303.8281340818256,304.4313930079847
2026-03-23 14:37:00,304.0697219916091,303.77760203043516,304.3536287541375
2026-03-23 14:38:00,304.0142834767428,303.7136541521516,304.32095631878934
2026-03-23 14:39:00,303.9595220257885,303.6743603263927,304.248173872834
2026-03-23 14:40:00,303.9053791209964,303.6377565957952,304.2098646839808
2026-03-23 14:41:00,303.85179663282287,303.5510182617205,304.1560756679925
2026-03-23 14:42:00,303.79871683385363,303.51183539691914,304.1057939193616
2026-03-23 14:43:00,303.74608242352303,303.4395248360723,304.0451300993154
2026-03-23 14:44:00,303.75037004976826,303.4676448476835,304.0492443669174
2026-03-23 14:45:00,303.7550630140402,303.47937179615104,304.0668954438026
2026-03-23 14:46:00,303.7601057150168,303.47213067533227,304.0697162459918
2026-03-23 14:47:00,303.76544299733433,303.47554262053984,304.0783993003395
2026-03-23 14:48:00,303.7710201725106,303.45448798453714,304.0750381432466
2026-03-23 14:49:00,303.7767830297522,303.4794606067301,304.06237531507793
2026-03-23 14:50:00,303.78267785153423,303.47345978486214,304.08589199827264
2026-03-23 14:51:00,303.7886514339322,303.5017407809607,304.06473532123186
2026-03-23 14:52:00,303.7524880340086,303.4623267619916,304.0411892326031
2026-03-23 14:53:00,303.7162433355652,303.42008613845167,304.00732166895284
2026-03-23 14:54:00,303.6798656795361,303.3868274929324,303.95457995848756
2026-03-23 14:55:00,303.64330399891315,303.3565661783731,303.93675570738014
2026-03-23 14:56:00,303.6065078406247,303.2960914389033,303.90743214980733
2026-03-23 14:57:00,303.5694273735248,303.2594589296683,303.8576005179912
2026-03-23 14:58:00,303.5320133998625,303.2400041865818,303.83952995090783
2026-03-23 14:59:00,303.49421737365077,303.17712017329325,303.7826843351891
2026-03-23 15:00:00,303.5547373765725,303.2617322475557,303.85272158383384
2026-03-23 15:01:00,303.61490891427076,303.30429129874665,303.89327499213675
2026-03-23 15:02:00,303.6746852464121,303.3934892233095,303.98399982640944
2026-03-23 15:03:00,303.7340202649893,303.44187301669365,304.02394866451976
2026-03-23 15:04:00,303.7928685113428,303.4929752948497,304.0809077596546
2026-03-23 15:05:00,303.8511851832266,303.5382022756425,304.15108102457856
2026-03-23 15:06:00,303.90892614944744,303.61605362347154,304.207892457002
2026-03-23 15:07:00,303.9660479599207,303.6710833877554,304.2829081265572
2026-03-23 15:08:00,304.00463930340914,303.70829669145024,304.2976829295842
2026-03-23 15:09:00,304.04250385632974,303.7654355627301,304.34565021684807
2026-03-23 15:10:00,304.0796003750589,303.76535884598894,304.3636396534776
2026-03-23 15:11:00,304.1158883410072,303.8244011391472,304.4225871050941
2026-03-23 15:12:00,304.15132798359514,303.86269087869726,304.4426629818162
2026-03-23 15:13:00,304.185880274223,303.8907558791506,304.48504524480194
2026-03-23 15:14:00,304.2195069460016,303.89958594798054,304.49989450555995
2026-03-23 15:15:00,304.25217049982814,303.95589849933936,304.54251704737084
2026-03-23 15:16:00,304.311686671378,304.0017475230883,304.593067803797
2026-03-23 15:17:00,304.3702013996713,304.0702241102151,304.65097466701104
2026-03-23 15:18:00,304.4276792855825,304.12943901433476,304.72509276353395
2026-03-23 15:19:00,304.4840857108433,304.18916964176884,304.7966623981068
2026-03-23 15:20:00,304.5393868490147,304.25533242690005,304.8068469924133
2026-03-23 15:21:00,304.5935496668644,304.3027666818915,304.87025831777254
2026-03-23 15:22:00,304.64654193476247,304.32598645393716,304.94721312939356
2026-03-23 15:23:00,304.69833223061346,304.3952153890858,304.99408066498114
2026-03-23 15:24:00,304.79857503341026,304.5069667795895,305.1155500880463
2026-03-23 15:25:00,304.8976138489167,304.5858763158288,305.1724067766502
2026-03-23 15:26:00,304.9954191521427,304.7178634304528,305.28324227217735
2026-03-23 15:27:00,305.0919622250708,304.79594457289824,305.39777809067436
2026-03-23 15:28:00,305.18721516553535,304.9014319591335,305.4840658322009
2026-03-23 15:29:00,305.28115088540943,304.9909738715516,305.58152624123665
2026-03-23 15:30:00,305.3737431209473,305.0852688281409,305.67120878081795
2026-03-23 15:31:00,305.4649664350578,305.17401308119685,305.7427630865433
2026-03-23 15:32:00,305.44921897868625,305.15267370177924,305.7418961231641
2026-03-23 15:33:00,305.4319375451834,305.12222491232745,305.73417087842813
2026-03-23 15:34:00,305.413100593024,305.112286624729,305.7145325912719
2026-03-23 15:35:00,305.3926874487961,305.10299916072915,305.69514177420064
2026-03-23 15:36:00,305.37067831021466,305.0782425269798,305.6749459194631
2026-03-23 15:37:00,305.3470542442355,305.0535483460861,305.64352907676044
2026-03-23 15:38:00,305.3217971882917,305.0197091391932,305.6062931560092
2026-03-23 15:39:00,305.29488995127343,304.9753225959118,305.58915070112283
2026-03-23 15:40:00,305.2663162074169,304.98559303786124,305.5477308157787
2026-03-23 15:41:00,305.24533332730726,304.9382253607149,305.5676633782845
2026-03-23 15:42:00,305.2226633145775,304.9141658654469,305.50365064293914
2026-03-23 15:43:00,305.1982923042706,304.9264553458063,305.5037572889777
2026-03-23 15:44:00,305.1722072963891,304.89713691322333,305.4759495141417
2026-03-23 15:45:00,305.1443961471464,304.84174728944384,305.4351781595382
2026-03-23 15:46:00,305.1148475690941,304.81226860057376,305.4014885782992
2026-03-23 15:47:00,305.08355113030603,304.81526271166126,305.40717671573077
2026-03-23 15:48:00,305.05049724368115,304.7616894527072,305.3402484618736
2026-03-23 15:49:00,304.91648026587325,304.6167518928936,305.22440599054784
2026-03-23 15:50:00,304.7805970080367,304.50164145344877,305.081317601849
2026-03-23 15:51:00,304.6428419932488,304.3382257938695,304.9412001829225
2026-03-23 15:52:00,304.50321058922805,304.18529959234496,304.79523814203253
2026-03-23 15:53:00,304.3616989993804,304.09299977814396,304.6730900936823
2026-03-23 15:54:00,304.2183042636988,303.9216452234932,304.5097467152113
2026-03-23 15:55:00,304.0730242476446,303.7710129141555,304.3780649652734
2026-03-23 15:56:00,303.9258576345847,303.6175971204124,304.2058558025103
2026-03-23 15:57:00,303.8780261176694,303.58308454702853,304.16829085131263
2026-03-23 15:58:00,303.8283928501159,303.5309099137211,304.1224094715896
2026-03-23 15:59:00,303.7769572746637,303.4923102247743,304.0846477980456
2026-03-23 16:00:00,303.723719615948,303.41694880728045,304.026714767796
2026-03-23 16:01:00,303.6686808769945,303.3644589424309,303.96767235317816
2026-03-23 16:02:00,303.6118428290297,303.3004551535331,303.9207556161762
2026-03-23 16:03:00,303.5532080082467,303.2520871423048,303.8374889950107
2026-03-23 16:04:00,303.49277969939664,303.1942293865719,303.7848571926266
2026-03-23 16:05:00,303.4371792981211,303.1376839200573,303.71476841430405
2026-03-23 16:06:00,303.37979917953487,303.1025539285218,303.6794736817758
2026-03-23 16:07:00,303.32064473262494,302.99619380764125,303.60841755946956
2026-03-23 16:08:00,303.2597220668433,302.9616992315627,303.5357788093685
2026-03-23 16:09:00,303.19703800104344,302.8917420899175,303.51739096731177
2026-03-23 16:10:00,303.1326000546222,302.83332549392037,303.433356633409
2026-03-23 16:11:00,303.0664164359746,302.78962433712076,303.3518210635742
2026-03-23 16:12:00,302.99849603447933,302.6987993416587,303.27496269007395
2026-03-23 16:13:00,302.88470221049954,302.5579966267397,303.17073136264554
2026-03-23 16:14:00,302.7691621312589,302.47387924017863,303.0606351144972
2026-03-23 16:15:00,302.6518873642328,302.3630673056916,302.9520721948851
2026-03-23 16:16:00,302.53289010555454,302.20978905803094,302.81569515432403
2026-03-23 16:17:00,302.4121831746347,302.12627881447804,302.7030614613193
2026-03-23 16:18:00,302.28977999767085,302.015038214859,302.5934745254314
2026-03-23 16:19:00,302.16569460082246,301.8761816584644,302.4831381157179
2026-03-23 16:20:00,302.03994159334576,301.74877580550736,302.3106035288252
2026-03-23 16:21:00,301.9423392153143,301.65029973794276,302.2405616753541
2026-03-23 16:22:00,301.8431173980031,301.54535946955747,302.1360284175031
2026-03-23 16:23:00,301.74229198686265,301.4158198200225,302.02972460786225
2026-03-23 16:24:00,301.63987936533994,301.3411239697211,301.953242491581
2026-03-23 16:25:00,301.5358964419575,301.26194352745637,301.81482514252474
2026-03-23 16:26:00,301.4303606392978,301.1318469188006,301.7394872750316
2026-03-23 16:27:00,301.3232898821452,301.0238225267482,301.5991740311029
2026-03-23 16:28:00,301.2147025759781,300.92910787362626,301.5035162493617
2026-03-23 16:29:00,301.3088165099339,301.02213126002914,301.6010731719055
2026-03-23 16:30:00,301.40155443853155,301.1027612970441,301.67245840197296
2026-03-23 16:31:00,301.4929333685072,301.20515263722524,301.799640069879
2026-03-23 16:32:00,301.58297078371373,301.2871311028923,301.91269775136163
2026-03-23 16:33:00,301.671684636012,301.37053366447924,301.9577846921104
2026-03-23 16:34:00,301.75909333333277,301.4671223722283,302.0595613399337
2026-03-23 16:35:00,301.8452157190364,301.53776665443104,302.15920771132625
2026-03-23 16:36:00,301.9300710695047,301.643314160406,302.2268478913583
2026-03-23 16:37:00,301.95180163669454,301.6501107343877,302.2888279499585
2026-03-23 16:38:00,301.97227827091814,301.6776618678889,302.29183695521556
2026-03-23 16:39:00,301.991522199772,301.7084489969974,302.3074217399907
2026-03-23 16:40:00,302.00955500268356,301.724412389177,302.3153168011333
2026-03-23 16:41:00,302.0263986050365,301.74333399564347,302.31713044041663
2026-03-23 16:42:00,302.0420752575539,301.72760615069586,302.31647655589273
2026-03-23 16:43:00,302.0566075263398,301.77223999958903,302.32838491529117
2026-03-23 16:44:00,302.0700182777749,301.7663122771632,302.36503715482587
2026-03-23 16:45:00,302.09973906277827,301.80898200412366,302.4118940381585
2026-03-23 16:46:00,302.1283913435052,301.8291594391412,302.4559435880719
2026-03-23 16:47:00,302.1559986147223,301.8474107371415,302.4459660768052
2026-03-23 16:48:00,302.18258461978456,301.89716473620416,302.46741113628525
2026-03-23 16:49:00,302.2081733263206,301.9112497511418,302.5139237147963
2026-03-23 16:50:00,302.2327889232219,301.9305517923514,302.5235151063411
2026-03-23 16:51:00,302.2564557978599,301.9467375201282,302.55661433669337
2026-03-23 16:52:00,302.2791985201828,301.9603142057919,302.57531754193815
2026-03-23 16:53:00,302.2451326637414,301.964473884473,302.5384000732557
2026-03-23 16:54:00,302.21017443903366,301.88495119259034,302.50628661374924
2026-03-23 16:55:00,302.17434934787747,301.8587706870186,302.4660321109465
2026-03-23 16:56:00,302.1376829974511,301.8617439492567,302.4407079626841
2026-03-23 16:57:00,302.1002010861685,301.7967679399127,302.4008299382369
2026-03-23 16:58:00,302.0619293887699,301.7589628910298,302.34937365905273
2026-03-23 16:59:00,302.02289373305337,301.73664280611905,302.3308976244573
2026-03-23 17:00:00,301.9831199963519,301.6820767200521,302.2846347861451
2026-03-23 17:01:00,301.9426340804147,301.65113409173745,302.24106804428027
2026-03-23 17:02:00,301.9747580805288,301.6706547313508,302.27152478142324
2026-03-23 17:03:00,302.0062418788938,301.7065922558486,302.29804020508783
2026-03-23 17:04:00,302.03711092404706,301.74739990547806,302.32364388128536
2026-03-23 17:05:00,302.06739065383465,301.75166707217,302.34627293176754
2026-03-23 17:06:00,302.09710647893803,301.78293192372416,302.39681477259694
2026-03-23 17:07:00,302.12628377184825,301.80750576450146,302.40375159209475
2026-03-23 17:08:00,302.154947850437,301.85836848944564,302.4348180124101
2026-03-23 17:09:00,302.18312395721864,301.8877949162898,302.4871430032491
2026-03-23 17:10:00,302.11729801145174,301.82582649141415,302.39736438759866
2026-03-23 17:11:00,302.0510112085686,301.75833574816687,302.34622304546144
2026-03-23 17:12:00,301.9842888716681,301.68171667508926,302.24956860639696
2026-03-23 17:13:00,301.9171561539494,301.61880757488456,302.2054248385861
2026-03-23 17:14:00,301.84963803641887,301.574230406344,302.13253232751447
2026-03-23 17:15:00,301.78175930548275,301.4965725884268,302.08666350731596
2026-03-23 17:16:00,301.7135445379499,301.4288746670652,302.0197385001212
2026-03-23 17:17:00,301.6450180889419,301.35063278411656,301.92652113000247
2026-03-23 17:18:00,301.669858772595,301.37728798906227,301.9733500870328
2026-03-23 17:19:00,301.69445725884685,301.4159441179187,302.0002951504331
2026-03-23 17:20:00,301.7188369502312,301.41664042509854,302.03277214643333
2026-03-23 17:21:00,301.74302099380577,301.43629212124,302.0306132802989
2026-03-23 17:22:00,301.76703227848196,301.47995876360625,302.0693260057407
2026-03-23 17:23:00,301.79089340355335,301.4909452681547,302.0779278517574
2026-03-23 17:24:00,301.8146266841411,301.5108301563938,302.1266127847158
2026-03-23 17:25:00,301.838254120317,301.5332711819692,302.13982333111056
2026-03-23 17:26:00,301.8392870905193,301.55697525997226,302.16077176416525
2026-03-23 17:27:00,301.840252243651,301.52455269120844,302.14666540537524
2026-03-23 17:28:00,301.84117058427773,301.5374833834549,302.112903422582
