ds,yhat,yhat_lower,yhat_upper
2026-03-23 04:09:00,188.876005199597,188.69635767447298,189.06729145432007
2026-03-23 04:10:00,189.02014062828553,188.81579352605868,189.20001616924958
2026-03-23 04:11:00,189.15437067556,188.97144089574317,189.34803812573693
2026-03-23 04:12:00,189.27856259169928,189.09787237062727,189.47752386910497
2026-03-23 04:13:00,189.39258664447462,189.2040566623895,189.58815042247542
2026-03-23 04:14:00,189.4963161731334,189.30977458520067,189.6850461396973
2026-03-23 04:15:00,189.58962762712753,189.40213955574714,189.7706051994552
2026-03-23 04:16:00,189.48609882873706,189.30804571127013,189.67542918271874
2026-03-23 04:17:00,189.37173119556755,189.1703624113568,189.55277535493562
2026-03-23 04:18:00,189.24644249803708,189.05410192227927,189.4499922949279
2026-03-23 04:19:00,189.1101542534165,188.93791259466698,189.2971970951968
2026-03-23 04:20:00,188.96279176090076,188.77321203831332,189.11798878347517
2026-03-23 04:21:00,188.80428412961786,188.6072022826836,188.99160277017373
2026-03-23 04:22:00,188.89573130910426,188.71439368080843,189.0788749935521
2026-03-23 04:23:00,188.9759775794678,188.79305788155776,189.1632976633519
2026-03-23 04:24:00,189.0449166783349,188.867265566374,189.2435868585624
2026-03-23 04:25:00,189.1024457370463,188.9132166207097,189.28460824544453
2026-03-23 04:26:00,189.1484653122101,188.963376564854,189.32095037000508
2026-03-23 04:27:00,189.2074554346799,189.02608718104077,189.38980965454886
2026-03-23 04:28:00,189.25473971558418,189.0619401540429,189.4359993444057
2026-03-23 04:29:00,189.2902246791453,189.10003024065497,189.4724851600556
2026-03-23 04:30:00,189.31382041299918,189.13295753562923,189.50855283503833
2026-03-23 04:31:00,189.32544060987894,189.13264521660435,189.50003764240242
2026-03-23 04:32:00,189.32500260691543,189.14022241256046,189.51661666017978
2026-03-23 04:33:00,189.4159970903181,189.2273864941196,189.60024005926442
2026-03-23 04:34:00,189.49466700708786,189.3191017159683,189.68322515830863
2026-03-23 04:35:00,189.56092086125204,189.3683512870825,189.75080436787403
2026-03-23 04:36:00,189.61467083159064,189.42409889478733,189.79738126279827
2026-03-23 04:37:00,189.65583282945815,189.48020524342164,189.8334185329694
2026-03-23 04:38:00,189.68432654296097,189.50779826979254,189.8642488860242
2026-03-23 04:39:00,189.71385885622,189.52981740603147,189.88991245822544
2026-03-23 04:40:00,189.73054797073453,189.54804251110596,189.92976631242607
2026-03-23 04:41:00,189.73432242827084,189.54090768585166,189.90895067512415
2026-03-23 04:42:00,189.72511470847954,189.52881923201133,189.89768588543316
2026-03-23 04:43:00,189.70286126830104,189.50792408903925,189.8855490663804
2026-03-23 04:44:00,189.66750257977483,189.47693520499004,189.85969099752418
2026-03-23 04:45:00,189.71432075550453,189.51738335028782,189.90937203616363
2026-03-23 04:46:00,189.74767091690578,189.56335825315077,189.9365659481266
2026-03-23 04:47:00,189.76748664688878,189.5921043821032,189.94935174973784
2026-03-23 04:48:00,189.77370568024844,189.59757520333275,189.97029948171254
2026-03-23 04:49:00,189.76626996690538,189.5706805826997,189.94566740111765
2026-03-23 04:50:00,189.73752393748694,189.54455650403156,189.92102884457327
2026-03-23 04:51:00,189.6950455240173,189.50006490640703,189.90273097999824
2026-03-23 04:52:00,189.63879107906664,189.46022929321828,189.81952420014693
2026-03-23 04:53:00,189.56872131901503,189.39002309342453,189.75916610002162
2026-03-23 04:54:00,189.4848013702527,189.31455505959232,189.68013416225543
2026-03-23 04:55:00,189.38700080334849,189.1900330551005,189.57489597698162
2026-03-23 04:56:00,189.4305478797986,189.23627238219416,189.60353538326393
2026-03-23 04:57:00,189.45950977494303,189.26889258273735,189.65493038413152
2026-03-23 04:58:00,189.47383822592988,189.28840977810515,189.66587474414095
2026-03-23 04:59:00,189.473489714397,189.2884385098341,189.67774743274268
2026-03-23 05:00:00,189.45842546161657,189.2824249384134,189.6413473491829
2026-03-23 05:01:00,189.4286115145856,189.23749711847816,189.6121881241537
2026-03-23 05:02:00,189.59056230160377,189.40288433855446,189.785489327689
2026-03-23 05:03:00,189.7366561324427,189.5567980926114,189.92944183005906
2026-03-23 05:04:00,189.86683252679794,189.6715097205188,190.05063638977168
2026-03-23 05:05:00,189.98103629806963,189.7924418372977,190.16243754105298
2026-03-23 05:06:00,190.0792176065311,189.8938513737695,190.27232199108283
