ds,yhat,yhat_lower,yhat_upper
2026-03-23 14:19:00,386.8730847586792,386.37597768930243,387.38303092549523
2026-03-23 14:20:00,386.74579763366336,386.2528078522214,387.19084525515683
2026-03-23 14:21:00,386.62282672703185,386.1439158106749,387.1291874881505
2026-03-23 14:22:00,386.50410996864275,386.02002462588155,386.9729273178259
2026-03-23 14:23:00,386.38958498651294,385.9033116664154,386.8574150168219
2026-03-23 14:24:00,386.27918912741836,385.79008040865034,386.790102912492
2026-03-23 14:25:00,386.17285947883846,385.68088977218457,386.6647051533145
2026-03-23 14:26:00,386.0705328899157,385.62184508101825,386.58614697634385
2026-03-23 14:27:00,385.972145990496,385.47874866779944,386.4511525056576
2026-03-23 14:28:00,385.87763521405805,385.39073467115776,386.3719654961217
2026-03-23 14:29:00,385.7869368159047,385.26126062823465,386.28735235204465
2026-03-23 14:30:00,385.6999868967292,385.19648578433834,386.1908235152496
2026-03-23 14:31:00,385.6167214190406,385.1204431762541,386.1424200972625
2026-03-23 14:32:00,385.5370762312442,385.029133806727,386.05409164563105
2026-03-23 14:33:00,385.50838081847616,385.01715666247753,386.0349890242923
2026-03-23 14:34:00,385.4831776014172,385.0020103138196,385.9496398412504
2026-03-23 14:35:00,385.46140346570854,384.9529312350404,385.9553413534483
2026-03-23 14:36:00,385.44299523016537,384.9466869446529,385.93707411776563
2026-03-23 14:37:00,385.4278896654281,384.9112144024813,385.9145850234265
2026-03-23 14:38:00,385.4160235155031,384.923114160859,385.89236712229336
2026-03-23 14:39:00,385.40733351443447,384.8851757809669,385.91085605481004
2026-03-23 14:40:00,385.40175640918295,384.94440885967725,385.9486213279983
2026-03-23 14:41:00,385.3992289735224,384.9201824666637,385.89893295882587
2026-03-23 14:42:00,385.39968803196433,384.9758305810252,385.89005308768293
2026-03-23 14:43:00,385.4030704742131,384.8947930615895,385.8967846217261
2026-03-23 14:44:00,385.40931327716874,384.942651121281,385.9354354896508
2026-03-23 14:45:00,385.4183535198125,384.930928095399,385.90457978809
2026-03-23 14:46:00,385.4313017710517,384.9228620024689,385.94068132646044
2026-03-23 14:47:00,385.4469222612135,384.9598553915844,385.9266028051439
2026-03-23 14:48:00,385.46515251337456,384.99238639256595,385.93166306748435
2026-03-23 14:49:00,385.48593022749577,384.9431961012423,385.97445784059073
2026-03-23 14:50:00,385.5091932950809,385.03410365138933,386.00877003662157
2026-03-23 14:51:00,385.5348798158431,385.03014161948374,386.0429376877328
2026-03-23 14:52:00,385.5629281177132,385.0560426029187,386.03993451402573
2026-03-23 14:53:00,385.59327676930775,385.1230506917617,386.06113071788644
2026-03-23 14:54:00,385.6258646042859,385.189060104892,386.1420509279654
2026-03-23 14:55:00,385.6606307249881,385.2011672247943,386.1379701824112
2026-03-23 14:56:00,385.6975145338935,385.1959166676368,386.21895239407206
2026-03-23 14:57:00,385.73645573633894,385.22076073050465,386.21786089439246
2026-03-23 14:58:00,385.7965730047967,385.27688259914913,386.30696920870577
2026-03-23 14:59:00,385.8586349218423,385.3834301849261,386.3913401974197
2026-03-23 15:00:00,385.92258249492596,385.45066420800543,386.4163891255204
2026-03-23 15:01:00,385.9883570910795,385.492667456178,386.5006023589865
2026-03-23 15:02:00,386.0559004476666,385.5698267479917,386.54681037866277
2026-03-23 15:03:00,386.1251546908728,385.6303922802907,386.595012575295
2026-03-23 15:04:00,386.19606235122257,385.7217130092,386.6784098662494
2026-03-23 15:05:00,386.2685663696589,385.7691492211841,386.7653442290376
2026-03-23 15:06:00,386.34261012374367,385.82800446376626,386.83223899645157
2026-03-23 15:07:00,386.4181374296388,385.95547989420527,386.89013483869087
2026-03-23 15:08:00,386.49509256338075,386.00180616994027,386.9920998359135
2026-03-23 15:09:00,386.5734202675966,386.08012563344334,387.1290452443865
2026-03-23 15:10:00,386.653065773436,386.1842598497567,387.1055063550588
2026-03-23 15:11:00,386.6695563977074,386.2035810814914,387.13350853431785
2026-03-23 15:12:00,386.68722712778566,386.19604735507306,387.2258685772425
2026-03-23 15:13:00,386.70602413244865,386.1821940826215,387.17095669237744
2026-03-23 15:14:00,386.7258941510786,386.2500773854591,387.23382550758083
2026-03-23 15:15:00,386.7467844982411,386.2595846375914,387.2366782200062
2026-03-23 15:16:00,386.7686430753676,386.2644902342593,387.28735554076786
2026-03-23 15:17:00,386.7914183837208,386.2987029041297,387.2559263553824
2026-03-23 15:18:00,386.8150595356981,386.3069486737311,387.2740762629498
2026-03-23 15:19:00,386.83951625584166,386.3376004404462,387.339139097324
2026-03-23 15:20:00,386.8647389028891,386.378800386946,387.3576957376846
2026-03-23 15:21:00,386.8906784700901,386.4093242841397,387.3842509731711
2026-03-23 15:22:00,386.91728659634356,386.4413490036134,387.3858048085096
2026-03-23 15:23:00,386.94451557471956,386.44463569396146,387.43432387759356
2026-03-23 15:24:00,386.8469337742703,386.3136678165209,387.37632248697497
2026-03-23 15:25:00,386.7498146930723,386.2205036767745,387.26376891365067
2026-03-23 15:26:00,386.65311213110493,386.1606052093877,387.1504545538488
2026-03-23 15:27:00,386.55678063408374,386.0612270218048,387.057900496786
2026-03-23 15:28:00,386.4607755006355,385.9691956747994,386.9566614197131
2026-03-23 15:29:00,386.3650527773654,385.8438853506722,386.8381499964124
2026-03-23 15:30:00,386.2695692797133,385.79422461341164,386.77675110966936
2026-03-23 15:31:00,386.17428258538075,385.6576154906802,386.69785880325395
2026-03-23 15:32:00,386.0791510415259,385.59418637477,386.56251615814557
2026-03-23 15:33:00,385.9841337715139,385.4768531283335,386.44953484263635
2026-03-23 15:34:00,385.88919067913474,385.36534938943163,386.38695486988433
2026-03-23 15:35:00,385.7942824498437,385.31140901757055,386.296771806664
2026-03-23 15:36:00,385.6993705529895,385.19574851359215,386.17679582973346
2026-03-23 15:37:00,385.5657836249385,385.0210984250658,386.0749557514628
2026-03-23 15:38:00,385.4320977815833,384.97029399644293,385.89510937887144
2026-03-23 15:39:00,385.29827687603466,384.8655705895739,385.80883688970937
2026-03-23 15:40:00,385.1642855635234,384.6729394596314,385.65957885448563
2026-03-23 15:41:00,385.03008931839526,384.5329255027854,385.4860354238034
2026-03-23 15:42:00,384.8956544280884,384.4256677925585,385.4042110099925
2026-03-23 15:43:00,384.76094798727377,384.2837685958653,385.2775670516
2026-03-23 15:44:00,384.625937912593,384.12482132238466,385.1305135791403
